ActivitySiteID,ActivityDescription,BookingStartTime,MaxBookees,Number_Booked,Price_INR,BookingEndDateTime,DynamicPrice
SBP,Circuits 7 -7.45 Am,07:00:00,-0.807123782,-0.851212876,1.452021052,29-05-2018,2
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,0.201124798,1.452021052,05-04-2018,1.5
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,0.411592333,1.452021052,12-04-2018,1.5
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,-0.430277806,1.452021052,19-04-2018,1.5
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,-0.430277806,1.452021052,26-04-2018,1.5
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,-0.219810271,1.452021052,03-05-2018,1.5
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,0.832527403,1.452021052,10-05-2018,1.67
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,-0.219810271,1.452021052,17-05-2018,1.5
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,0.622059868,1.452021052,24-05-2018,1.67
TSC,Circuits 7.15-8.15pm,19:15:00,1.180966077,-0.535511574,1.452021052,31-05-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.745979109,1.452021052,09-04-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.219810271,1.452021052,16-04-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,0.201124798,1.452021052,23-04-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,0.306358566,1.452021052,30-04-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,18:45:00,1.843662696,-1.587849248,1.452021052,07-05-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.851212876,1.452021052,14-05-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.956446644,1.452021052,21-05-2018,1.5
SBP,Ex Better Living Team,14:00:00,-0.144427162,-1.693083016,-0.444853265,16-05-2018,-0.53
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.516826101,1.452021052,03-04-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.622059868,1.452021052,10-04-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.411592333,1.452021052,17-04-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.306358566,1.452021052,24-04-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.516826101,1.452021052,01-05-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.095891031,1.452021052,08-05-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.516826101,1.452021052,15-05-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,0.727293636,1.452021052,22-05-2018,1.31
TSC,Fitnes Pilate-11.00-12.00,11:00:00,-0.542045134,-0.114576504,1.452021052,29-05-2018,1.31
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-1.166914178,1.452021052,06-04-2018,1.74
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-0.745979109,1.452021052,13-04-2018,1.74
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-0.745979109,1.452021052,20-04-2018,1.74
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-0.535511574,1.452021052,27-04-2018,1.74
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-1.693083016,1.452021052,04-05-2018,1.74
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-0.640745341,1.452021052,11-05-2018,1.74
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-0.851212876,1.452021052,18-05-2018,1.74
TSC,Fitnes Pilates2.30-3.15pm,14:30:00,-0.542045134,-0.535511574,1.452021052,25-05-2018,1.74
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,1.148228706,-1.077144704,04-04-2018,-1.49
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,1.253462473,-1.077144704,11-04-2018,-1.49
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,1.463930008,-1.077144704,18-04-2018,-1.49
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,1.463930008,-1.077144704,25-04-2018,-1.49
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,1.463930008,-1.077144704,02-05-2018,-1.49
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,1.569163775,-1.077144704,09-05-2018,-1.49
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,1.253462473,-1.077144704,16-05-2018,-1.49
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,0.201124798,-1.077144704,23-05-2018,-1.11
SBP,Fusion   6.00-7.00pm,18:00:00,0.518269457,0.832527403,-1.077144704,30-05-2018,-1.49
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.463930008,-1.077144704,05-04-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.674397543,-1.077144704,12-04-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,0.832527403,-1.077144704,19-04-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.463930008,-1.077144704,26-04-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.148228706,-1.077144704,03-05-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.358696241,-1.077144704,10-05-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.358696241,-1.077144704,17-05-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.042994938,-1.077144704,24-05-2018,-1.42
BRP,Fusion 5pm -6pm,17:00:00,0.186921147,1.463930008,-1.077144704,31-05-2018,-1.42
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,0.411592333,-1.077144704,09-04-2018,-0.97
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,1.358696241,-1.077144704,16-04-2018,-1.08
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,1.569163775,-1.077144704,23-04-2018,-1.29
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,1.148228706,-1.077144704,14-05-2018,-1.08
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,0.727293636,-1.077144704,21-05-2018,-0.97
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,-0.114576504,-1.077144704,05-04-2018,-1.07
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,0.095891031,-1.077144704,12-04-2018,-1.07
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,-0.535511574,-1.077144704,19-04-2018,-1.42
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,0.201124798,-1.077144704,26-04-2018,-1.07
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,-0.009342736,-1.077144704,03-05-2018,-1.07
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,-0.535511574,-1.077144704,10-05-2018,-1.42
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,-0.535511574,-1.077144704,17-05-2018,-1.42
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,-0.325044039,-1.077144704,24-05-2018,-1.42
HXP,Gentle Keep Fit 11.10-12,11:10:00,-0.343236148,-0.640745341,-1.077144704,31-05-2018,-1.42
HXP,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.475775472,-0.535511574,-1.077144704,03-04-2018,-1.42
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-1.272147946,-1.077144704,03-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.745979109,-1.077144704,04-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-1.166914178,-1.077144704,10-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.535511574,-1.077144704,11-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-1.061680411,-1.077144704,17-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.325044039,-1.077144704,18-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-1.061680411,-1.077144704,24-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.640745341,-1.077144704,25-04-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.535511574,-1.077144704,01-05-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.640745341,-1.077144704,02-05-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-1.061680411,-1.077144704,08-05-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.745979109,-1.077144704,09-05-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.745979109,-1.077144704,15-05-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-1.166914178,-1.077144704,16-05-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-1.061680411,-1.077144704,22-05-2018,-1.29
TSC,Gentle Keep Fit 2 -3.00pm,14:00:00,-0.144427162,-0.851212876,-1.077144704,23-05-2018,-1.29
HXP,Gentle Keep Fit 2-3pm,14:00:00,-0.475775472,-0.851212876,-1.077144704,17-04-2018,-1.42
HXP,Gentle Keep Fit 2-3pm,14:00:00,-0.475775472,-1.166914178,-1.077144704,24-04-2018,-1.42
HXP,Gentle Keep Fit 2-3pm,14:00:00,-0.475775472,-0.745979109,-1.077144704,01-05-2018,-1.42
HXP,Gentle Keep Fit 2-3pm,14:00:00,-0.475775472,-0.956446644,-1.077144704,08-05-2018,-1.42
HXP,Gentle Keep Fit 2-3pm,14:00:00,-0.475775472,-0.640745341,-1.077144704,15-05-2018,-1.42
HXP,Gentle Keep Fit 2-3pm,14:00:00,-0.475775472,-1.272147946,-1.077144704,22-05-2018,-1.42
HXP,Gentle Keep Fit 2-3pm,14:00:00,-0.475775472,-1.166914178,-1.077144704,29-05-2018,-1.42
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,0.095891031,-1.077144704,05-04-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,0.622059868,-1.077144704,19-04-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,1.042994938,-1.077144704,26-04-2018,-1.08
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,-0.325044039,-1.077144704,03-05-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,0.516826101,-1.077144704,10-05-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,0.306358566,-1.077144704,17-05-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,-0.114576504,-1.077144704,24-05-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,-0.430277806,-1.077144704,31-05-2018,-0.97
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.745979109,0.819729613,04-04-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.430277806,0.819729613,11-04-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.851212876,0.819729613,18-04-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.640745341,0.819729613,25-04-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.325044039,0.819729613,02-05-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.535511574,0.819729613,09-05-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.009342736,0.819729613,16-05-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.745979109,0.819729613,23-05-2018,0.93
BRP,H.I.I.T 7.00-8.00am,07:00:00,0.186921147,-0.219810271,0.819729613,30-05-2018,0.93
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-1.166914178,0.819729613,02-04-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.851212876,0.819729613,09-04-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.114576504,0.819729613,16-04-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.114576504,0.819729613,23-04-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.114576504,0.819729613,30-04-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.956446644,0.819729613,07-05-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.535511574,0.819729613,14-05-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.430277806,0.819729613,21-05-2018,0.85
SBP,H.I.I.T 9.30-10.30am,09:30:00,0.186921147,-0.430277806,0.819729613,28-05-2018,0.85
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-0.325044039,0.819729613,06-04-2018,0.98
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-0.114576504,0.819729613,13-04-2018,0.82
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-0.325044039,0.819729613,20-04-2018,0.98
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-0.535511574,0.819729613,27-04-2018,0.98
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-0.430277806,0.819729613,04-05-2018,0.98
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-0.430277806,0.819729613,11-05-2018,0.98
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-1.166914178,0.819729613,18-05-2018,0.98
SBP,H.I.I.T.  5.00-6.00pm,17:00:00,-0.144427162,-0.640745341,0.819729613,25-05-2018,0.98
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,0.306358566,0.819729613,04-04-2018,0.93
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,0.306358566,0.819729613,11-04-2018,0.93
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,-0.009342736,0.819729613,18-04-2018,0.93
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,0.306358566,0.819729613,25-04-2018,0.93
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,-0.009342736,0.819729613,02-05-2018,0.93
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,-0.219810271,0.819729613,09-05-2018,0.93
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,-0.009342736,0.819729613,16-05-2018,0.93
HXP,H.I.I.T. 6.25-7.25pm,18:25:00,-0.475775472,-0.325044039,0.819729613,23-05-2018,1.04
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.956446644,0.819729613,06-04-2018,0.93
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.851212876,0.819729613,13-04-2018,0.93
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.640745341,0.819729613,20-04-2018,0.93
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.535511574,0.819729613,27-04-2018,0.93
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.745979109,0.819729613,04-05-2018,0.93
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.535511574,0.819729613,11-05-2018,0.93
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.535511574,0.819729613,18-05-2018,0.93
BRP,H.I.T.T 6pm - 6.45pm,18:00:00,0.186921147,-0.640745341,0.819729613,25-05-2018,0.93
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,-0.009342736,0.187438174,03-04-2018,0.19
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,-0.219810271,0.187438174,10-04-2018,0.26
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,0.411592333,0.187438174,17-04-2018,0.19
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,0.411592333,0.187438174,24-04-2018,0.19
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,0.095891031,0.187438174,01-05-2018,0.19
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,-0.009342736,0.187438174,08-05-2018,0.19
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,0.516826101,0.187438174,15-05-2018,0.19
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,0.201124798,0.187438174,22-05-2018,0.19
SBP,Hatton A B C 6-7.00pm,18:00:00,-0.144427162,-0.535511574,0.187438174,29-05-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-1.061680411,0.187438174,05-04-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-1.061680411,0.187438174,12-04-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-0.956446644,0.187438174,19-04-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-1.061680411,0.187438174,26-04-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-1.061680411,0.187438174,03-05-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-0.851212876,0.187438174,10-05-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-0.956446644,0.187438174,17-05-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-1.061680411,0.187438174,24-05-2018,0.26
SBP,Hatton A B C 7-8am,07:30:00,-0.807123782,-1.061680411,0.187438174,31-05-2018,0.26
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,-0.219810271,0.187438174,01-04-2018,0.19
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,0.516826101,0.187438174,08-04-2018,0.19
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,-0.114576504,0.187438174,15-04-2018,0.19
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,0.095891031,0.187438174,22-04-2018,0.19
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,-0.325044039,0.187438174,29-04-2018,0.19
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,-0.851212876,0.187438174,06-05-2018,0.25
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,-0.219810271,0.187438174,13-05-2018,0.19
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,0.095891031,0.187438174,20-05-2018,0.19
BRP,Hatton Abc Box  10-11am,10:00:00,-0.807123782,-0.745979109,0.187438174,27-05-2018,0.25
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,0.516826101,0.819729613,07-04-2018,0.85
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,0.306358566,0.819729613,14-04-2018,0.85
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,0.095891031,0.819729613,21-04-2018,0.85
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,0.201124798,0.819729613,28-04-2018,0.85
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,-0.325044039,0.819729613,05-05-2018,0.94
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,-0.009342736,0.819729613,12-05-2018,0.85
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,0.095891031,0.819729613,19-05-2018,0.85
SBP,Hiit Circuit 9.30 - 10.30,09:30:00,-0.475775472,-0.114576504,0.819729613,26-05-2018,0.85
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-0.640745341,2.71660393,05-04-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-1.272147946,2.71660393,12-04-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-1.061680411,2.71660393,19-04-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-0.851212876,2.71660393,26-04-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-0.851212876,2.71660393,03-05-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-0.851212876,2.71660393,10-05-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-0.430277806,2.71660393,17-05-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-0.956446644,2.71660393,24-05-2018,2.44
SBP,Insanity 5:00-6:00pm,17:00:00,0.186921147,-0.745979109,2.71660393,31-05-2018,2.44
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.377381713,1.452021052,07-04-2018,1.92
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.377381713,1.452021052,14-04-2018,1.92
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.377381713,1.452021052,21-04-2018,1.92
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.061680411,1.452021052,28-04-2018,1.6
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.166914178,1.452021052,05-05-2018,1.6
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.061680411,1.452021052,12-05-2018,1.6
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.587849248,1.452021052,19-05-2018,1.92
HXP,Jnr Gym Appoint 11-12,11:00:00,-1.469820401,-1.482615481,1.452021052,26-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,05-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,06-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.587849248,1.452021052,09-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,11-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.377381713,1.452021052,12-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,13-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,16-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,17-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.587849248,1.452021052,20-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.482615481,1.452021052,23-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.377381713,1.452021052,24-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,30-04-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.482615481,1.452021052,01-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.587849248,1.452021052,02-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,04-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,09-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.061680411,1.452021052,10-05-2018,1.6
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.587849248,1.452021052,11-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.482615481,1.452021052,14-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.587849248,1.452021052,15-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.693083016,1.452021052,18-05-2018,1.92
HXP,Jnr Gym Appoint 4-5pm,16:00:00,-1.469820401,-1.587849248,1.452021052,24-05-2018,1.92
BRP,Jnr Gym Ind 10.30-11.00am,10:30:00,-1.999977697,-1.587849248,2.71660393,08-04-2018,2.99
BRP,Jnr Gym Ind 10.30-11.00am,10:30:00,-1.999977697,-1.693083016,2.71660393,22-04-2018,3.59
BRP,Jnr Gym Ind 10.30-11.00am,10:30:00,-1.999977697,-1.693083016,2.71660393,29-04-2018,3.59
BRP,Jnr Gym Ind 10.30-11.00am,10:30:00,-1.999977697,-1.587849248,2.71660393,20-05-2018,2.99
BRP,Jnr Gym Ind 10.30-11.00am,10:30:00,-1.999977697,-1.587849248,2.71660393,27-05-2018,2.99
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.587849248,2.71660393,04-04-2018,2.99
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,12-04-2018,3.59
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,16-04-2018,3.59
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,26-04-2018,3.59
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.587849248,2.71660393,01-05-2018,2.99
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,02-05-2018,3.59
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.587849248,2.71660393,03-05-2018,2.99
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,16-05-2018,3.59
BRP,Jnr Gym Ind 3.30-4.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,18-05-2018,3.59
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,25-04-2018,3.26
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,04-05-2018,3.26
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,09-05-2018,3.26
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,2.71660393,25-05-2018,3.26
SBP,Jun Induction 12.30,12:30:00,-1.867438373,-1.587849248,0.187438174,07-04-2018,0.22
SBP,Jun Induction 12.30,12:30:00,-1.867438373,-1.482615481,0.187438174,14-04-2018,0.19
SBP,Jun Induction 12.30,12:30:00,-1.867438373,-1.377381713,0.187438174,28-04-2018,0.19
SBP,Jun Induction 12.30,12:30:00,-1.867438373,-1.377381713,0.187438174,05-05-2018,0.19
SBP,Jun Induction 12.30,12:30:00,-1.867438373,-1.377381713,0.187438174,12-05-2018,0.19
SBP,Jun Induction 12.30,12:30:00,-1.867438373,-1.587849248,0.187438174,19-05-2018,0.22
